id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP117192121,XP117192121-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP117192121,XP117192121-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP117190885,S,N,,,Corinthians - Pré Jogo (2022/23),Corinthians - Pré Jogo (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bcf3219e1-2ea44e0a154912587216499603573076-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7bec480e1-955ae2fed40df0496016499603569731-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f4961e2a1-e7335669ee25f106f616499603571146-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d5b812ea1-1704363e11235108d816499603571180-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP117190885,XP117190885-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP117190885,XP117190885-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP117190885,XP117190885-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP117190885,XP117190885-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP117190885,XP117190885-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP117190399,S,N,,,Real Madrid - Y3 Black,Real Madrid - Y3 Black Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,La Liga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4dc8dbd61-f27de921a529754e9516499602166840-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b2a163ab1-24e7061881aacdd10c16499602167532-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/608bc2711-02acd2c1218054f19316499602167103-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/657693781-e22f8c9770c18f739816499602168548-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP117190399,XP117190399-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP117190399,XP117190399-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP117190399,XP117190399-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP117190399,XP117190399-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP117190399,XP117190399-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP117190399,XP117190399-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP117189670,S,N,,,Chelsea - Home (2022/23),Chelsea - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/adb0f711-9034-4f2e-b34a-d866412e11f8-021babff2c7aefe0ca16571928027963-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d10f49d1-62ec-4114-a1b3-cf86fc753053-8b4f0beb5608d8b7b816571928028120-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3358f9ff-383f-4e98-b44a-d152621e1533-00d71c7b28cb43a07316571928026861-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2612ad42-d159-4a39-a132-8d5e497b5869-db5f535da8e970145c16571928028046-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9ca0b753-6447-439b-a5c2-e1b44148ae1c-29dcd4423a9a3c71d316571928028505-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP117189670,XP117189670-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP117189670,XP117189670-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP117189670,XP117189670-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP117189670,XP117189670-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP117189670,XP117189670-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116733924,S,N,,,Atlético de Madrid - Red (21/22),Atlético de Madrid - Red (21/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,La Liga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/111-f1621029ecfaa8973716495246921214-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/211-702686903f3f7fa7b816495246918779-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/311-0ee7b841afd43ca58e16495246921988-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/411-f55c96d82c02d87e1516495246921048-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/511-4107a5aaa6aea5122516495246921855-640-0.jpg,,,,,,,,,,,,,
,variacao,XP116733924,XP116733924-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116733924,XP116733924-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116733924,XP116733924-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116733924,XP116733924-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116733924,XP116733924-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP116733924,XP116733924-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP116645698,S,N,,,Brasil Feminino - Away (2019/20),Brasil Feminino - Away (2019/20),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/253fe5c91-ddac4a9248166f6c2916511928469144-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c0cb45f91-51bb3f7ce9c17db51016511928470936-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7dbd2dd51-013122ba05ffbcb7a316511928469744-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1db5baff1-9a13993176ab382d9316511928470183-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e3538def1-5a70da6231418dedd516511928469276-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP116645698,XP116645698-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116645698,XP116645698-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116645698,XP116645698-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116645698,XP116645698-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116645698,XP116645698-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116638745,S,N,,,Corta-vento - Brasil,Corta-vento - Brasil,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/40b93eff-0a07-49cf-942d-1b8904249f94-9967fcf80972b0e53a16494359013665-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6ec4a3cb-14c6-4b3f-aa40-c7630677fc06-eb16476f1bbeacf38416494359015004-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3dd9b76b-7670-4e45-b59a-bd3ad74c471c-6d1fecdd5cbf214b0816494359014738-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b774f09e-b206-4e54-aa6f-e3af6ab1129e-ca9b4327deccae8c5b16494359013910-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP116638745,XP116638745-P,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116638745,XP116638745-M,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116638745,XP116638745-G,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116638745,XP116638745-GG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116638745,XP116638745-XG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116207989,S,N,,,Corta Vento - Borussia Dortmund,Corta Vento - Borussia Dortmund,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2f6b8ac01-441c6a157f86706c4a16491891464551-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cec8441a1-715b22b7555048f95516491891466039-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/54d1138b1-ebf854aa950e7621b616491891469059-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/233265a41-4e52c263a7afc6d0b516491891468581-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116207989,XP116207989-P,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116207989,XP116207989-M,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116207989,XP116207989-G,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116207989,XP116207989-GG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116207989,XP116207989-XG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116207582,S,N,,,Corta Vento - Jordan,Corta Vento - Jordan,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/74e03c771-3ddb89064f874702bc16491890328281-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7b2f47bb1-58d3810404380778db16491890326553-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/186814621-8e5fbc0c71c999f7d516491890326770-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/588132391-42c6bf6fde1ee8517316491890326944-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116207582,XP116207582-P,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116207582,XP116207582-M,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116207582,XP116207582-G,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116207582,XP116207582-GG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116207582,XP116207582-XG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116207002,S,N,,,Corta Vento - Flamengo,Corta Vento - Flamengo,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bb0f49a21-82ebdd82b57dba904716491888610671-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/56280b371-032ca1803a66607a9e16491888610070-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a0b88daf1-3084938e0d7c15f92a16491888611855-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3d6924971-caa4c313c54f505c8f16491888612624-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116207002,XP116207002-P,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116207002,XP116207002-M,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116207002,XP116207002-G,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116207002,XP116207002-GG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116207002,XP116207002-XG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116206424,S,N,,,Corta Vento - Real Madrid,Corta Vento - Real Madrid,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9351d02a1-d219932df86db68fa316491886812583-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d8c05aed1-e3470099c63828008a16491886813202-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/aa8633c81-584b015458b466260716491886815966-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cf1a7ca61-652638622d279c2e8d16491886814876-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116206424,XP116206424-P,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116206424,XP116206424-M,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116206424,XP116206424-G,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116206424,XP116206424-GG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116206424,XP116206424-XG,S,N,,,,,,S,0,imediata,30 dias,N,,219.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116196443,S,N,,,Corta Vento - Brasil,Corta Vento - Brasil,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3884a30e1-ccba78315508fc8ff116491851835719-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8e7ed8981-e08fea3bfd648298a216491851839959-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a411b9e21-d1251a79eccfb4898f16491851837501-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cadd25bf1-d1554f4add0b36f20c16491851838402-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/feb8fe521-8b5cacde4c7671f6c016491851837347-640-0.jpg,,,,,,,,,,,,,
,variacao,XP116196443,XP116196443-P,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116196443,XP116196443-M,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116196443,XP116196443-G,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116196443,XP116196443-GG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116196443,XP116196443-XG,S,N,,,,,,S,0,imediata,30 dias,N,,239.89999999999998,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116193097,S,N,,,Boca Juniors Feminino - Third kit (2022/23),Boca Juniors Feminino - Third kit (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d7c9c6431-4aed4d5db4df887f2b16491844803384-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a82185201-9e707737e9aae1f39b16491844800078-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/65dbde311-14ac0c67018425492c16491844798738-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9c6199da1-4cff09f5ade96561cc16491844804436-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116193097,XP116193097-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116193097,XP116193097-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116193097,XP116193097-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116193097,XP116193097-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116193097,XP116193097-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116189782,S,N,,,Internacional Feminino - Home (2022/23),Internacional Feminino - Home (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/79d70c2e1-1814ab784f34ce790516491824864142-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/67ac9cc41-792a822817f84f7abb16491824859604-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/786351601-de249aa3c80c3618b216491824860678-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d63fff861-502fd5dbc71c7afe0716491824865163-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116189782,XP116189782-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116189782,XP116189782-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116189782,XP116189782-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116189782,XP116189782-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116189782,XP116189782-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP116189263,S,N,,,São Paulo Feminino - Home (2022/23),São Paulo Feminino - Home (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/22c20f4a1-eed261501ac5b7e03a16491821730337-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2c5fa20d1-21ba064765ef8c2e6316491821727034-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6dc103d41-b11f35de4d892b0b5116491821727833-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/918351e01-d1cc53f6620d1f748116491821730655-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP116189263,XP116189263-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP116189263,XP116189263-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP116189263,XP116189263-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP116189263,XP116189263-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP116189263,XP116189263-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP115979439,S,N,,,Flamengo Feminino - Home (2022/23),Flamengo Feminino - Home (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/68f5ad6c-e888-40e1-9060-cf1fb6f00f34-422584af1620991a4216489984988909-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2cb822cc-06b8-4827-aeb4-040bec8706b9-9a2da7fe0f4d496ef816489985076257-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/584bb494-cd52-483b-80c8-7cb26ca8d64e-1241ea3464a4ea374416489985167124-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/44909210-142b-4693-97a4-bb7201656290-67b8e6409709b59e7e16489985255355-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP115979439,XP115979439-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP115979439,XP115979439-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP115979439,XP115979439-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP115979439,XP115979439-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP115979439,XP115979439-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP115634773,S,N,,,RB Leipzig (Versão Jogador) - (2021/22),RB Leipzig (Versão Jogador) - (2021/22),,,,,,N,,,,,,,,,Versão Jogador,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9f61341c1-9d4eede1ef9d55253416486796222009-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c760f9ae1-097068a4a65f7f253016486796221116-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dfc883561-7adba67f892392b65916486796221674-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/55496b551-ec6664d81a8afaa40916486796222514-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/caf1c4a21-1c1cf9412acb756c2b16486796220556-640-0.jpg,,,,,,,,,,,,,
,variacao,XP115634773,XP115634773-P,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP115634773,XP115634773-M,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP115634773,XP115634773-G,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP115634773,XP115634773-GG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP115634773,XP115634773-XG,S,N,,,,,,S,0,imediata,30 dias,N,,159.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP115633619,S,N,,,Manchester City (Versão Jogador) - (2021/22),Manchester City (Versão Jogador) - (2021/22),,,,,,N,,,,,,,,,Versão Jogador,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/56d271251-faef671a27bd87f1ed16486790904407-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/02e1e9f81-42a59a12000dd7f3c316486790904359-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f33a58541-8dd61d6732e8b0b88e16486790909243-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8f693e691-e622ed3ecce3cc7eea16486790910370-640-0.jpg,,,,,,,,,,,,,,
