id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,com-variacao,,XP128794799,S,N,,,Brasil - Home (1998),Brasil - Home (1998) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/90108770-2bf7-4bb7-a828-6f718f5d1523-1c03a0e6c77793f02016598177715323-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4962dc5c-6014-4304-9bf3-53c192d5a99e-b21a0b0df37861d6c316598177715118-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/afb163bb-5b05-4708-93a9-e6ce6b3bd1ce-ec64d6fd23495dc57916598177715847-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dd589b13-6b38-4f7e-9e2c-c136082e7dca-8e2570cb4a820c0c9916598177713924-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP128794799,XP128794799-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128794799,XP128794799-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128794799,XP128794799-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128794799,XP128794799-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128794799,XP128794799-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128794725,S,N,,,Brasil - Home (2006),Brasil - Home (2006) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/369437ae-f980-4830-9fc7-edf349524a37-2fb497834b2e7b7bba16598177266924-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/66050ed7-519a-4943-96d7-70368c66846a-4d83c578f68b736b4616598177265482-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8ca4e69e-b3b4-49f9-8c7c-1d9059d2439a-aae95d6d56a92c571116598177265491-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1866c6ba-b00b-4ef2-9ee1-bb06a41c1367-d9117dbe9bed6bb87516598177264715-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f50051a8-a8fc-4e23-9d68-2fbe2db9f2f8-1675487544e433023516598177265660-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128794725,XP128794725-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128794725,XP128794725-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128794725,XP128794725-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128794725,XP128794725-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128794725,XP128794725-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128760388,S,N,,,Portugal - Home (2016),Portugal - Home (2016) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e928e034-0d55-4ac7-ac3b-27588ebd6b14-4b99948243964451cc16597930565443-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7ce0bbbc-b757-48c0-afba-ac7336d0285c-ecf702dee884296c8216597930565581-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bfd38f4d-ce39-4456-9f9a-8eef7c946fb2-7fe6225daf60f1de6a16597930566752-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e68dfdc4-5c97-4d25-8943-43d91e1ceeb0-6a9965404f6f6ad75016597930564525-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP128760388,XP128760388-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128760388,XP128760388-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128760388,XP128760388-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128760388,XP128760388-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128760388,XP128760388-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128760251,S,N,,,Corinthians - Centenário (2010),Corinthians - Centenário (2010) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/63429d76-e183-49e8-98d8-c480ec031fef-938091e76d9a2be2ad16597929601383-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/54f19030-a5b4-4094-875f-1d6f14b1ce01-e2cee7c4b622d273e016597929601261-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2a4438c7-d559-414f-a9ef-e9e3a7664cf2-6a0ac64ba13ba50b4916597929600343-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bd73b1f2-70ea-4722-9829-fc71904c9f0e-213d9d005f9ee3c42316597929600270-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5c32faa7-a68e-4d5b-a49b-d42beb2731c1-5fbe8ca113425364ac16597929601305-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128760251,XP128760251-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128760251,XP128760251-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128760251,XP128760251-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128760251,XP128760251-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128760251,XP128760251-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128755716,S,N,,,Roma - Away (2019/20),Roma - Away (2019/20) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,,,,,,,,,,,,,,,,,,
,variacao,XP128755716,XP128755716-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128755716,XP128755716-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128755716,XP128755716-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128755716,XP128755716-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128755716,XP128755716-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP128755716,XP128755716-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP128703836,S,N,,,Barcelona Feminino - Away (2022/23),Barcelona Feminino - Away (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b1248c5f-1fcd-4862-8d09-7acb5e12bcaa-cc29593600632519dd16597321028211-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2dd2dd82-f01a-4a75-ab70-3a95da7028ed-d2235084a8185d72c016597321027190-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/875025f7-2f61-424d-b042-ccc43f1979de-3179ee0d54e80d070a16597321028368-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a309bc8a-b64d-452d-89ac-f2f6f3f86231-8c73952767a28b992616597321028562-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fa6cb950-3cd3-4e73-89f2-12326f0145c8-2fd302c7f72eaa6da116597321028215-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128703836,XP128703836-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128703836,XP128703836-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128703836,XP128703836-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128703836,XP128703836-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128703836,XP128703836-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128535178,S,N,,,Ajax - Away (2022/23),Ajax - Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/16cdfdf3-105a-4841-950a-901892af77dc-a39a076550dfc4bccb16596236368238-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8513363b-e9f1-4831-9fb2-e433c627bbe3-bc9b974e48231e41c616596236368056-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f9200ac7-4ee8-43af-8eff-b078a31832f8-a881d549b150d942c816596236368303-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a5fc477f-041e-48b3-9e38-1a3d29bfecdc-933064ef386079d06416596236368355-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b49dd11e-3050-43b3-b11d-43ead2c47930-dc0911e5b81d2f993716596236368319-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128535178,XP128535178-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128535178,XP128535178-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128535178,XP128535178-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128535178,XP128535178-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128535178,XP128535178-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP128535178,XP128535178-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP128506557,S,N,,,Manga Longa - Bayern de Munique Home (2022/23),Manga Longa - Bayern de Munique Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Manga Longa,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c485ee7f-7411-4019-8499-a6e73050ab94-43943a12f08702c0ed16595843173504-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2f12fc22-8847-4b00-a6b2-c3837573570e-6c451d298fdcd0fe4016595843173373-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1136eb19-08ae-4abf-8c50-66d1570f59f9-be8b654630b71c22f616595843172104-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d0cc4af7-0692-4aa0-a4f3-5558e253abcf-c2be2cd38f3511afe116595843173339-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cf2602a5-9f2a-45bc-91c4-ab520dbea5e2-900ca0ff72ebacb14216595843173143-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128506557,XP128506557-P,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128506557,XP128506557-M,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128506557,XP128506557-G,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128506557,XP128506557-GG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128506557,XP128506557-XG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128506522,S,N,,,Manga Longa - Manchester United Away (2022/23),Manga Longa - Manchester United Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Manga Longa,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4c6659e4-8174-42d5-a612-738ac1f7df5b-02c3c251600e8fbffe16595842471678-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d44526bd-7e46-46dc-b008-350852d4f155-27a9cf2d8397dd65ea16595842470479-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/591b242f-868c-4239-a666-a8c617115c4b-8e2e1fa45a847e73c016595842470614-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4c23f9ea-2fcd-424f-afe7-d96131a5ce92-2e77a247ec835a663c16595842471713-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/58fd3429-1a04-4c6d-bea6-04257b26179c-077df35519c4e27ccf16595842471703-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128506522,XP128506522-P,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128506522,XP128506522-M,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128506522,XP128506522-G,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128506522,XP128506522-GG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128506522,XP128506522-XG,S,N,,,,,,S,0,imediata,30 dias,N,,149.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128506468,S,N,,,Sporting - Away (2022/23),Sporting - Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b2064d83-fa83-4e0d-9a32-3ed108911319-a029987e2fc83d981e16595841425732-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/961e8213-c0e7-4ff7-9762-46c9e6a37ade-03385df2b61a83d34016595841425800-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c0c12097-9f97-4f09-a5c6-617eafa21c85-29edc4d5eecfa7bd3616595841424707-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f22e14a4-3ef4-4cb1-9484-22184823e6e3-eb41e5ae5984a8e67e16595841425086-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1068a1b4-04c2-41f3-a7c6-e83eac385443-2f9f715d9edb4f5f0616595841425932-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128506468,XP128506468-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128506468,XP128506468-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128506468,XP128506468-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128506468,XP128506468-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128506468,XP128506468-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128495948,S,N,,,Olimpia - Edição Especial (2022/23),Olimpia - Edição Especial (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9a1e3f7c-f105-4ede-a23d-45c3a76f7954-b3c13b73f738a9e27616595749958737-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7daae3e5-97d3-4831-bdcd-927ef398240f-46187eba04b26f0ce316595749959582-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/084f7c1a-a865-4b8b-ac94-b4ea64a27dc9-13d43c33fa6eb57e3816595749958514-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e6426405-ae27-4323-8841-bdd305f340f9-615e29a0452109c8ed16595749958853-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c98d7050-ecfa-40f3-87a2-ab36f8a160f2-daf68a38566862e4ae16595749958684-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128495948,XP128495948-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128495948,XP128495948-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128495948,XP128495948-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128495948,XP128495948-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP128495948,XP128495948-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,com-variacao,,XP128495757,S,N,,,Newcastle - Black (2022/23),Newcastle - Black (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e834b615-2874-4b69-b46d-a8bcf98eb92e-6858e4e49286b1655516595747297349-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b091f33-cf45-431a-93bf-32b5242a14f3-c3bba21f986b67ce7816595747297323-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6e4814f1-2a77-4bae-acdf-ce3c0ff51c36-ff389221167dfe1a8416595747297177-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8f05ceee-fc88-4902-bf97-18112159a8cc-4c4924135eaed3d97d16595747297344-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/78583d95-9642-45ec-b7b0-cd1b157be002-406a0e2851fd7fea0316595747297457-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128495757,XP128495757-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128495757,XP128495757-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128495757,XP128495757-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128495757,XP128495757-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128495757,XP128495757-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128495657,S,N,,,Newcastle - Blue (2022/23),Newcastle - Blue (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5738062f-3c18-41b0-9f83-1317d9a88e2f-baec74d291e21d1f8916595746553473-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9bb5c532-93cb-449c-89a5-756e3ebcb5cd-5ca29f37d5074b432716595746554414-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/dfd30646-37aa-4599-9bdd-34b98b6fb065-4632203c06fe2cd7d116595746553603-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d2764fdf-b1b3-4586-a9a4-c58e3bf81a2a-a490cb622a69cea08416595746553827-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/942a511a-9c48-473c-9d9f-6a5cdab80bdc-c8aa0649c8761d481716595746553664-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128495657,XP128495657-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128495657,XP128495657-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128495657,XP128495657-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128495657,XP128495657-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128495657,XP128495657-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128495537,S,N,,,Fiorentina - Away (2022/23),Fiorentina - Away (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c070112a-8d7d-43cb-a5dd-84ddef578f40-d1a6a4b5d5627b151a16595744751756-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2a9bf21a-01d8-4a86-b9d3-c73d1eba7454-46ff19f4268feae14216595744752333-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/776429ff-90c4-4353-b10b-8569b4fd95a3-fea8ca968550b243db16595744751045-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/28e650bf-45c3-43c9-b0d2-1efa939a10a1-9f5cd0319eadacea5716595744750733-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2757c538-0ee0-47ce-9d5d-067558e68502-29619ac7ba3505a8a416595744750883-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128495537,XP128495537-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128495537,XP128495537-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128495537,XP128495537-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP128495537,XP128495537-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP128495537,XP128495537-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP128495408,S,N,,,Fiorentina - Home (2022/23),Fiorentina - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/37e22b6b-6bc1-4a25-8381-679d43e24fce-8c6918302ba3948dcd16595743870300-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/862d39a6-a6a5-4b91-889a-140441da65a1-29de14f99e57abe25f16595743870291-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/422aff42-7d86-4f8d-95ab-7068915ba723-a28fa6ebbbb5af889f16595743869456-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d8a4c427-3f70-4b50-b6d0-a4f3a8b9f5b0-0ccb06edeac6a5598916595743869162-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/86a42dfb-94ac-467b-b459-227b792247cd-fa551e62ab4a25279d16595743870370-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP128495408,XP128495408-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP128495408,XP128495408-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP128495408,XP128495408-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
